,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
2614,group3788|3356-147A|3356-147A_02578,unitig_0|quiver,100.0,702,0,0,1,702,3538528,3539229,0.0,1297.0,group3788,3356-147A,3356-147A_02578
2615,group3789|3356-147A|3356-147A_02579,unitig_0|quiver,100.0,189,0,0,1,189,3539239,3539427,5.2e-97,350.0,group3789,3356-147A,3356-147A_02579
2617,group3790|3356-147A|3356-147A_02580,unitig_0|quiver,100.0,1215,0,0,1,1215,3540698,3539484,0.0,2244.0,group3790,3356-147A,3356-147A_02580
2618,group3791|3356-147A|3356-147A_02581,unitig_0|quiver,100.0,885,0,0,1,885,3540782,3541666,0.0,1635.0,group3791,3356-147A,3356-147A_02581
2619,group3792|3356-147A|3356-147A_02582,unitig_0|quiver,100.0,351,0,0,1,351,3541878,3542228,0.0,649.0,group3792,3356-147A,3356-147A_02582
2620,group3793|3356-147A|3356-147A_02583,unitig_0|quiver,100.0,1428,0,0,1,1428,3542256,3543683,0.0,2638.0,group3793,3356-147A,3356-147A_02583
2621,group3794|3356-147A|3356-147A_02584,unitig_0|quiver,100.0,2670,0,0,1,2670,3543958,3546627,0.0,4931.0,group3794,3356-147A,3356-147A_02584
1399,group2428|3356-147A|3356-147A_03363,unitig_0|quiver,81.806,1440,227,30,893,2316,3545171,3546591,0.0,1175.0,group2428,3356-147A,3356-147A_03363
2623,group3795|3356-147A|3356-147A_02585,unitig_0|quiver,100.0,669,0,0,1,669,3546767,3547435,0.0,1236.0,group3795,3356-147A,3356-147A_02585
2624,group3796|3356-147A|3356-147A_02586,unitig_0|quiver,100.0,804,0,0,1,804,3547689,3548492,0.0,1485.0,group3796,3356-147A,3356-147A_02586
2625,group3797|3356-147A|3356-147A_02587,unitig_0|quiver,100.0,456,0,0,1,456,3548996,3548541,0.0,843.0,group3797,3356-147A,3356-147A_02587
2626,group3798|3356-147A|3356-147A_02588,unitig_0|quiver,100.0,684,0,0,1,684,3549818,3549135,0.0,1264.0,group3798,3356-147A,3356-147A_02588
2627,group3799|3356-147A|3356-147A_02589,unitig_0|quiver,100.0,522,0,0,1,522,3549986,3550507,0.0,965.0,group3799,3356-147A,3356-147A_02589
2628,group3800|3356-147A|3356-147A_02590,unitig_0|quiver,100.0,831,0,0,1,831,3550639,3551469,0.0,1535.0,group3800,3356-147A,3356-147A_02590
2629,group3801|3356-147A|3356-147A_02591,unitig_0|quiver,100.0,348,0,0,1,348,3551898,3551551,0.0,643.0,group3801,3356-147A,3356-147A_02591
2630,group3802|3356-147A|3356-147A_02592,unitig_0|quiver,100.0,1410,0,0,1,1410,3553633,3552224,0.0,2604.0,group3802,3356-147A,3356-147A_02592
2631,group3804|3356-147A|3356-147A_02594,unitig_0|quiver,100.0,813,0,0,1,813,3554729,3553917,0.0,1502.0,group3804,3356-147A,3356-147A_02594
2632,group3805|3356-147A|3356-147A_02595,unitig_0|quiver,100.0,798,0,0,1,798,3555543,3554746,0.0,1474.0,group3805,3356-147A,3356-147A_02595
2633,group3806|3356-147A|3356-147A_02596,unitig_0|quiver,100.0,723,0,0,1,723,3556411,3555689,0.0,1336.0,group3806,3356-147A,3356-147A_02596
2634,group3807|3356-147A|3356-147A_02597,unitig_0|quiver,100.0,684,0,0,1,684,3557262,3556579,0.0,1264.0,group3807,3356-147A,3356-147A_02597
2635,group3808|3356-147A|3356-147A_02598,unitig_0|quiver,100.0,648,0,0,1,648,3557909,3557262,0.0,1197.0,group3808,3356-147A,3356-147A_02598
2636,group3809|3356-147A|3356-147A_02599,unitig_0|quiver,100.0,372,0,0,1,372,3558316,3557945,0.0,688.0,group3809,3356-147A,3356-147A_02599
2637,group3810|3356-147A|3356-147A_02600,unitig_0|quiver,100.0,321,0,0,1,321,3558686,3558366,3.87e-170,593.0,group3810,3356-147A,3356-147A_02600
2638,group3811|3356-147A|3356-147A_02601,unitig_0|quiver,100.0,1587,0,0,1,1587,3560289,3558703,0.0,2931.0,group3811,3356-147A,3356-147A_02601
2639,group3812|3356-147A|3356-147A_02602,unitig_0|quiver,100.0,204,0,0,1,204,3560813,3561016,2.6e-105,377.0,group3812,3356-147A,3356-147A_02602
2640,group3813|3356-147A|3356-147A_02603,unitig_0|quiver,100.0,906,0,0,1,906,3561131,3562036,0.0,1674.0,group3813,3356-147A,3356-147A_02603
2641,group3814|3356-147A|3356-147A_02604,unitig_0|quiver,100.0,1275,0,0,1,1275,3562033,3563307,0.0,2355.0,group3814,3356-147A,3356-147A_02604
2642,group3815|3356-147A|3356-147A_02605,unitig_0|quiver,100.0,1533,0,0,1,1533,3563324,3564856,0.0,2832.0,group3815,3356-147A,3356-147A_02605
2643,group3816|3356-147A|3356-147A_02606,unitig_0|quiver,100.0,645,0,0,1,645,3564931,3565575,0.0,1192.0,group3816,3356-147A,3356-147A_02606
2644,group3817|3356-147A|3356-147A_02607,unitig_0|quiver,100.0,588,0,0,1,588,3565572,3566159,0.0,1086.0,group3817,3356-147A,3356-147A_02607
2645,group3818|3356-147A|3356-147A_02608,unitig_0|quiver,100.0,609,0,0,1,609,3566796,3566188,0.0,1125.0,group3818,3356-147A,3356-147A_02608
2646,group3819|3356-147A|3356-147A_02609,unitig_0|quiver,100.0,180,0,0,1,180,3566972,3566793,4.96e-92,333.0,group3819,3356-147A,3356-147A_02609
2647,group3820|3356-147A|3356-147A_02610,unitig_0|quiver,100.0,762,0,0,1,762,3567736,3566975,0.0,1408.0,group3820,3356-147A,3356-147A_02610
2648,group3821|3356-147A|3356-147A_02611,unitig_0|quiver,100.0,660,0,0,1,660,3568444,3567785,0.0,1219.0,group3821,3356-147A,3356-147A_02611
2649,group3822|3356-147A|3356-147A_02612,unitig_0|quiver,100.0,648,0,0,1,648,3569144,3568497,0.0,1197.0,group3822,3356-147A,3356-147A_02612
2650,group3823|3356-147A|3356-147A_02613,unitig_0|quiver,100.0,2691,0,0,1,2691,3569407,3572097,0.0,4970.0,group3823,3356-147A,3356-147A_02613
3619,group4976|3356-147A|3356-147A_02614,unitig_0|quiver,100.0,741,0,0,1,741,3572332,3573072,0.0,1369.0,group4976,3356-147A,3356-147A_02614
3618,group4975|3356-147A|3356-147A_02615,unitig_0|quiver,100.0,411,0,0,1,411,3573379,3573789,0.0,760.0,group4975,3356-147A,3356-147A_02615
3617,group4974|3356-147A|3356-147A_02616,unitig_0|quiver,100.0,603,0,0,1,603,3574398,3573796,0.0,1114.0,group4974,3356-147A,3356-147A_02616
3616,group4973|3356-147A|3356-147A_02617,unitig_0|quiver,100.0,729,0,0,1,729,3575190,3574462,0.0,1347.0,group4973,3356-147A,3356-147A_02617
3615,group4972|3356-147A|3356-147A_02618,unitig_0|quiver,100.0,2544,0,0,1,2544,3577914,3575371,0.0,4698.0,group4972,3356-147A,3356-147A_02618
3614,group4971|3356-147A|3356-147A_02619,unitig_0|quiver,100.0,708,0,0,1,708,3578618,3577911,0.0,1308.0,group4971,3356-147A,3356-147A_02619
3613,group4970|3356-147A|3356-147A_02620,unitig_0|quiver,100.0,645,0,0,1,645,3578691,3579335,0.0,1192.0,group4970,3356-147A,3356-147A_02620
3612,group4969|3356-147A|3356-147A_02621,unitig_0|quiver,100.0,594,0,0,1,594,3579404,3579997,0.0,1098.0,group4969,3356-147A,3356-147A_02621
3611,group4968|3356-147A|3356-147A_02622,unitig_0|quiver,100.0,501,0,0,1,501,3580404,3579904,0.0,926.0,group4968,3356-147A,3356-147A_02622
3610,group4967|3356-147A|3356-147A_02623,unitig_0|quiver,100.0,306,0,0,1,306,3580440,3580745,8.02e-162,566.0,group4967,3356-147A,3356-147A_02623
3609,group4966|3356-147A|3356-147A_02624,unitig_0|quiver,100.0,393,0,0,1,393,3580826,3581218,0.0,726.0,group4966,3356-147A,3356-147A_02624
3608,group4965|3356-147A|3356-147A_02625,unitig_0|quiver,100.0,561,0,0,1,561,3581835,3581275,0.0,1037.0,group4965,3356-147A,3356-147A_02625
3607,group4964|3356-147A|3356-147A_02626,unitig_0|quiver,100.0,510,0,0,1,510,3582172,3582681,0.0,942.0,group4964,3356-147A,3356-147A_02626
3606,group4963|3356-147A|3356-147A_02627,unitig_0|quiver,100.0,1230,0,0,1,1230,3582927,3584156,0.0,2272.0,group4963,3356-147A,3356-147A_02627
3605,group4962|3356-147A|3356-147A_02628,unitig_0|quiver,100.0,954,0,0,1,954,3584250,3585203,0.0,1762.0,group4962,3356-147A,3356-147A_02628
3604,group4961|3356-147A|3356-147A_02629,unitig_0|quiver,100.0,879,0,0,1,879,3585334,3586212,0.0,1624.0,group4961,3356-147A,3356-147A_02629
3603,group4960|3356-147A|3356-147A_02630,unitig_0|quiver,100.0,795,0,0,1,795,3586209,3587003,0.0,1469.0,group4960,3356-147A,3356-147A_02630
3602,group4959|3356-147A|3356-147A_02631,unitig_0|quiver,100.0,366,0,0,1,366,3587501,3587136,0.0,676.0,group4959,3356-147A,3356-147A_02631
3601,group4958|3356-147A|3356-147A_02632,unitig_0|quiver,100.0,642,0,0,1,642,3588438,3587797,0.0,1186.0,group4958,3356-147A,3356-147A_02632
3600,group4957|3356-147A|3356-147A_02633,unitig_0|quiver,100.0,852,0,0,1,852,3589374,3588523,0.0,1574.0,group4957,3356-147A,3356-147A_02633
3599,group4956|3356-147A|3356-147A_02634,unitig_0|quiver,100.0,1224,0,0,1,1224,3589552,3590775,0.0,2261.0,group4956,3356-147A,3356-147A_02634
2501,group3608|3356-147A|3356-147A_02644,unitig_0|quiver,100.0,642,0,0,1,642,3602732,3603373,0.0,1186.0,group3608,3356-147A,3356-147A_02644
2500,group3607|3356-147A|3356-147A_02645,unitig_0|quiver,100.0,432,0,0,1,432,3603810,3603379,0.0,798.0,group3607,3356-147A,3356-147A_02645
2499,group3606|3356-147A|3356-147A_02646,unitig_0|quiver,100.0,2088,0,0,1,2088,3604040,3606127,0.0,3856.0,group3606,3356-147A,3356-147A_02646
2498,group3605|3356-147A|3356-147A_02647,unitig_0|quiver,100.0,1821,0,0,1,1821,3606285,3608105,0.0,3363.0,group3605,3356-147A,3356-147A_02647
2497,group3604|3356-147A|3356-147A_02648,unitig_0|quiver,100.0,507,0,0,1,507,3608353,3608859,0.0,937.0,group3604,3356-147A,3356-147A_02648
2496,group3603|3356-147A|3356-147A_02649,unitig_0|quiver,100.0,534,0,0,1,534,3609063,3609596,0.0,987.0,group3603,3356-147A,3356-147A_02649
2495,group3602|3356-147A|3356-147A_02650,unitig_0|quiver,100.0,312,0,0,1,312,3609912,3609601,3.78e-165,577.0,group3602,3356-147A,3356-147A_02650
2494,group3601|3356-147A|3356-147A_02651,unitig_0|quiver,100.0,366,0,0,1,366,3610274,3609909,0.0,676.0,group3601,3356-147A,3356-147A_02651
2493,group3600|3356-147A|3356-147A_02652,unitig_0|quiver,100.0,1251,0,0,1,1251,3610339,3611589,0.0,2311.0,group3600,3356-147A,3356-147A_02652
2491,group3599|3356-147A|3356-147A_02653,unitig_0|quiver,100.0,756,0,0,1,756,3612352,3611597,0.0,1397.0,group3599,3356-147A,3356-147A_02653
2490,group3598|3356-147A|3356-147A_02654,unitig_0|quiver,100.0,486,0,0,1,486,3612824,3612339,0.0,898.0,group3598,3356-147A,3356-147A_02654
2489,group3597|3356-147A|3356-147A_02655,unitig_0|quiver,100.0,1629,0,0,1,1629,3614470,3612842,0.0,3009.0,group3597,3356-147A,3356-147A_02655
2488,group3596|3356-147A|3356-147A_02656,unitig_0|quiver,100.0,1251,0,0,1,1251,3615725,3614475,0.0,2311.0,group3596,3356-147A,3356-147A_02656
2487,group3595|3356-147A|3356-147A_02657,unitig_0|quiver,100.0,717,0,0,1,717,3616522,3615806,0.0,1325.0,group3595,3356-147A,3356-147A_02657
2486,group3594|3356-147A|3356-147A_02658,unitig_0|quiver,100.0,930,0,0,1,930,3617459,3616530,0.0,1718.0,group3594,3356-147A,3356-147A_02658
2485,group3593|3356-147A|3356-147A_02659,unitig_0|quiver,100.0,1110,0,0,1,1110,3617532,3618641,0.0,2050.0,group3593,3356-147A,3356-147A_02659
2484,group3592|3356-147A|3356-147A_02660,unitig_0|quiver,100.0,984,0,0,1,984,3618638,3619621,0.0,1818.0,group3592,3356-147A,3356-147A_02660
2483,group3591|3356-147A|3356-147A_02661,unitig_0|quiver,100.0,294,0,0,1,294,3619631,3619924,3.6e-155,544.0,group3591,3356-147A,3356-147A_02661
2482,group3590|3356-147A|3356-147A_02662,unitig_0|quiver,100.0,432,0,0,1,432,3619927,3620358,0.0,798.0,group3590,3356-147A,3356-147A_02662
2480,group3589|3356-147A|3356-147A_02663,unitig_0|quiver,100.0,648,0,0,1,648,3620355,3621002,0.0,1197.0,group3589,3356-147A,3356-147A_02663
2479,group3588|3356-147A|3356-147A_02665,unitig_0|quiver,100.0,1680,0,0,1,1680,3621216,3622895,0.0,3103.0,group3588,3356-147A,3356-147A_02665
2478,group3587|3356-147A|3356-147A_02666,unitig_0|quiver,100.0,414,0,0,1,414,3623880,3623467,0.0,765.0,group3587,3356-147A,3356-147A_02666
4849,group7229|3356-147A|3356-147A_02667,unitig_0|quiver,100.0,399,0,0,1,399,3624275,3623877,0.0,737.0,group7229,3356-147A,3356-147A_02667
2477,group3586|3356-147A|3356-147A_02668,unitig_0|quiver,100.0,729,0,0,1,729,3625015,3624287,0.0,1347.0,group3586,3356-147A,3356-147A_02668
2476,group3585|3356-147A|3356-147A_02669,unitig_0|quiver,100.0,2937,0,0,1,2937,3627948,3625012,0.0,5424.0,group3585,3356-147A,3356-147A_02669
2475,group3584|3356-147A|3356-147A_02670,unitig_0|quiver,100.0,891,0,0,1,891,3628847,3627957,0.0,1646.0,group3584,3356-147A,3356-147A_02670
4489,group6291|3356-147A|3356-147A_02671,unitig_0|quiver,100.0,693,0,0,1,693,3629555,3628863,0.0,1280.0,group6291,3356-147A,3356-147A_02671
2474,group3583|3356-147A|3356-147A_02672,unitig_0|quiver,100.0,837,0,0,1,837,3630469,3629633,0.0,1546.0,group3583,3356-147A,3356-147A_02672
2473,group3582|3356-147A|3356-147A_02673,unitig_0|quiver,100.0,648,0,0,1,648,3631233,3630586,0.0,1197.0,group3582,3356-147A,3356-147A_02673
2472,group3581|3356-147A|3356-147A_02674,unitig_0|quiver,100.0,684,0,0,1,684,3631352,3632035,0.0,1264.0,group3581,3356-147A,3356-147A_02674
3778,group5123|3356-147A|3356-147A_02675,unitig_0|quiver,100.0,1191,0,0,1,1191,3633309,3632119,0.0,2200.0,group5123,3356-147A,3356-147A_02675
3777,group5122|3356-147A|3356-147A_02676,unitig_0|quiver,100.0,1614,0,0,1,1614,3635007,3633394,0.0,2981.0,group5122,3356-147A,3356-147A_02676
3776,group5121|3356-147A|3356-147A_02677,unitig_0|quiver,100.0,579,0,0,1,579,3635783,3635205,0.0,1070.0,group5121,3356-147A,3356-147A_02677
3775,group5120|3356-147A|3356-147A_02678,unitig_0|quiver,100.0,1068,0,0,1,1068,3636850,3635783,0.0,1973.0,group5120,3356-147A,3356-147A_02678
3774,group5119|3356-147A|3356-147A_02679,unitig_0|quiver,100.0,1032,0,0,1,1032,3637878,3636847,0.0,1906.0,group5119,3356-147A,3356-147A_02679
3773,group5118|3356-147A|3356-147A_02680,unitig_0|quiver,100.0,924,0,0,1,924,3638803,3637880,0.0,1707.0,group5118,3356-147A,3356-147A_02680
3772,group5117|3356-147A|3356-147A_02681,unitig_0|quiver,100.0,966,0,0,1,966,3639765,3638800,0.0,1784.0,group5117,3356-147A,3356-147A_02681
3771,group5116|3356-147A|3356-147A_02682,unitig_0|quiver,100.0,933,0,0,1,933,3640795,3639863,0.0,1724.0,group5116,3356-147A,3356-147A_02682
3770,group5115|3356-147A|3356-147A_02683,unitig_0|quiver,100.0,1611,0,0,1,1611,3642557,3640947,0.0,2976.0,group5115,3356-147A,3356-147A_02683
3769,group5114|3356-147A|3356-147A_02684,unitig_0|quiver,100.0,576,0,0,1,576,3643240,3642665,0.0,1064.0,group5114,3356-147A,3356-147A_02684
3768,group5113|3356-147A|3356-147A_02685,unitig_0|quiver,100.0,1443,0,0,1,1443,3644679,3643237,0.0,2665.0,group5113,3356-147A,3356-147A_02685
3767,group5112|3356-147A|3356-147A_02686,unitig_0|quiver,100.0,1851,0,0,1,1851,3646682,3644832,0.0,3419.0,group5112,3356-147A,3356-147A_02686
3766,group5111|3356-147A|3356-147A_02687,unitig_0|quiver,100.0,972,0,0,1,972,3647933,3646962,0.0,1796.0,group5111,3356-147A,3356-147A_02687
3765,group5110|3356-147A|3356-147A_02688,unitig_0|quiver,100.0,648,0,0,1,648,3648738,3648091,0.0,1197.0,group5110,3356-147A,3356-147A_02688
3764,group5109|3356-147A|3356-147A_02689,unitig_0|quiver,100.0,669,0,0,1,669,3649403,3648735,0.0,1236.0,group5109,3356-147A,3356-147A_02689
4051,group5555|3356-147A|3356-147A_02690,unitig_0|quiver,100.0,798,0,0,1,798,3650346,3649549,0.0,1474.0,group5555,3356-147A,3356-147A_02690
4052,group5556|3356-147A|3356-147A_02691,unitig_0|quiver,100.0,1098,0,0,1,1098,3651528,3650431,0.0,2028.0,group5556,3356-147A,3356-147A_02691
4053,group5557|3356-147A|3356-147A_02692,unitig_0|quiver,100.0,1077,0,0,1,1077,3651754,3652830,0.0,1989.0,group5557,3356-147A,3356-147A_02692
4054,group5558|3356-147A|3356-147A_02693,unitig_0|quiver,100.0,885,0,0,1,885,3652919,3653803,0.0,1635.0,group5558,3356-147A,3356-147A_02693
4055,group5559|3356-147A|3356-147A_02694,unitig_0|quiver,100.0,840,0,0,1,840,3653800,3654639,0.0,1552.0,group5559,3356-147A,3356-147A_02694
4056,group5560|3356-147A|3356-147A_02695,unitig_0|quiver,100.0,1065,0,0,1,1065,3654650,3655714,0.0,1967.0,group5560,3356-147A,3356-147A_02695
4057,group5561|3356-147A|3356-147A_02696,unitig_0|quiver,100.0,936,0,0,1,936,3655780,3656715,0.0,1729.0,group5561,3356-147A,3356-147A_02696
4058,group5562|3356-147A|3356-147A_02697,unitig_0|quiver,100.0,354,0,0,1,354,3656890,3657243,0.0,654.0,group5562,3356-147A,3356-147A_02697
380,group1441|3356-147A|3356-147A_02698,unitig_0|quiver,100.0,492,0,0,1,492,3657809,3657318,0.0,909.0,group1441,3356-147A,3356-147A_02698
381,group1442|3356-147A|3356-147A_02699,unitig_0|quiver,100.0,396,0,0,1,396,3658124,3658519,0.0,732.0,group1442,3356-147A,3356-147A_02699
382,group1443|3356-147A|3356-147A_02700,unitig_0|quiver,100.0,381,0,0,1,381,3658530,3658910,0.0,704.0,group1443,3356-147A,3356-147A_02700
383,group1444|3356-147A|3356-147A_02701,unitig_0|quiver,100.0,1842,0,0,1,1842,3658917,3660758,0.0,3402.0,group1444,3356-147A,3356-147A_02701
384,group1445|3356-147A|3356-147A_02702,unitig_0|quiver,100.0,780,0,0,1,780,3660777,3661556,0.0,1441.0,group1445,3356-147A,3356-147A_02702
385,group1446|3356-147A|3356-147A_02703,unitig_0|quiver,100.0,516,0,0,1,516,3661903,3662418,0.0,953.0,group1446,3356-147A,3356-147A_02703
386,group1447|3356-147A|3356-147A_02704,unitig_0|quiver,100.0,1164,0,0,1,1164,3662466,3663629,0.0,2150.0,group1447,3356-147A,3356-147A_02704
387,group1448|3356-147A|3356-147A_02705,unitig_0|quiver,100.0,963,0,0,1,963,3663806,3664768,0.0,1779.0,group1448,3356-147A,3356-147A_02705
388,group1449|3356-147A|3356-147A_02706,unitig_0|quiver,100.0,1194,0,0,1,1194,3664805,3665998,0.0,2206.0,group1449,3356-147A,3356-147A_02706
389,group1450|3356-147A|3356-147A_02707,unitig_0|quiver,100.0,492,0,0,1,492,3666007,3666498,0.0,909.0,group1450,3356-147A,3356-147A_02707
390,group1451|3356-147A|3356-147A_02708,unitig_0|quiver,100.0,903,0,0,1,903,3666512,3667414,0.0,1668.0,group1451,3356-147A,3356-147A_02708
391,group1452|3356-147A|3356-147A_02709,unitig_0|quiver,100.0,3057,0,0,1,3057,3667515,3670571,0.0,5646.0,group1452,3356-147A,3356-147A_02709
392,group1453|3356-147A|3356-147A_02710,unitig_0|quiver,100.0,309,0,0,1,309,3670587,3670895,1.74e-163,571.0,group1453,3356-147A,3356-147A_02710
393,group1454|3356-147A|3356-147A_02711,unitig_0|quiver,100.0,1278,0,0,1,1278,3670935,3672212,0.0,2361.0,group1454,3356-147A,3356-147A_02711
394,group1455|3356-147A|3356-147A_02712,unitig_0|quiver,100.0,750,0,0,1,750,3672226,3672975,0.0,1386.0,group1455,3356-147A,3356-147A_02712
395,group1456|3356-147A|3356-147A_02713,unitig_0|quiver,100.0,531,0,0,1,531,3672972,3673502,0.0,981.0,group1456,3356-147A,3356-147A_02713
396,group1457|3356-147A|3356-147A_02714,unitig_0|quiver,100.0,753,0,0,1,753,3673499,3674251,0.0,1391.0,group1457,3356-147A,3356-147A_02714
3221,group4495|3356-147A|3356-147A_01542,unitig_0|quiver,82.301,113,20,0,934,1046,3675227,3675339,1.79e-20,99.0,group4495,3356-147A,3356-147A_01542
399,group1459|3356-147A|3356-147A_02716,unitig_0|quiver,100.0,501,0,0,1,501,3675856,3676356,0.0,926.0,group1459,3356-147A,3356-147A_02716
400,group1460|3356-147A|3356-147A_02717,unitig_0|quiver,100.0,1077,0,0,1,1077,3677454,3676378,0.0,1989.0,group1460,3356-147A,3356-147A_02717
401,group1461|3356-147A|3356-147A_02718,unitig_0|quiver,100.0,936,0,0,1,936,3678581,3677646,0.0,1729.0,group1461,3356-147A,3356-147A_02718
402,group1462|3356-147A|3356-147A_02719,unitig_0|quiver,100.0,951,0,0,1,951,3678721,3679671,0.0,1757.0,group1462,3356-147A,3356-147A_02719
403,group1463|3356-147A|3356-147A_02720,unitig_0|quiver,100.0,498,0,0,1,498,3679688,3680185,0.0,920.0,group1463,3356-147A,3356-147A_02720
404,group1464|3356-147A|3356-147A_02721,unitig_0|quiver,100.0,933,0,0,1,933,3681098,3680166,0.0,1724.0,group1464,3356-147A,3356-147A_02721
405,group1465|3356-147A|3356-147A_02722,unitig_0|quiver,100.0,873,0,0,1,873,3681985,3681113,0.0,1613.0,group1465,3356-147A,3356-147A_02722
406,group1466|3356-147A|3356-147A_02723,unitig_0|quiver,100.0,1713,0,0,1,1713,3683694,3681982,0.0,3164.0,group1466,3356-147A,3356-147A_02723
407,group1467|3356-147A|3356-147A_02724,unitig_0|quiver,100.0,1026,0,0,1,1026,3683935,3684960,0.0,1895.0,group1467,3356-147A,3356-147A_02724
408,group1468|3356-147A|3356-147A_02725,unitig_0|quiver,100.0,672,0,0,1,672,3684991,3685662,0.0,1242.0,group1468,3356-147A,3356-147A_02725
409,group1469|3356-147A|3356-147A_02726,unitig_0|quiver,100.0,1629,0,0,1,1629,3687351,3685723,0.0,3009.0,group1469,3356-147A,3356-147A_02726
410,group1470|3356-147A|3356-147A_02727,unitig_0|quiver,100.0,1902,0,0,1,1902,3687702,3689603,0.0,3513.0,group1470,3356-147A,3356-147A_02727
411,group1471|3356-147A|3356-147A_02728,unitig_0|quiver,100.0,1005,0,0,1,1005,3689671,3690675,0.0,1857.0,group1471,3356-147A,3356-147A_02728
412,group1472|3356-147A|3356-147A_02729,unitig_0|quiver,100.0,858,0,0,1,858,3690682,3691539,0.0,1585.0,group1472,3356-147A,3356-147A_02729
413,group1473|3356-147A|3356-147A_02730,unitig_0|quiver,100.0,1035,0,0,1,1035,3691544,3692578,0.0,1912.0,group1473,3356-147A,3356-147A_02730
414,group1474|3356-147A|3356-147A_02731,unitig_0|quiver,100.0,921,0,0,1,921,3692545,3693465,0.0,1701.0,group1474,3356-147A,3356-147A_02731
415,group1475|3356-147A|3356-147A_02732,unitig_0|quiver,100.0,2217,0,0,1,2217,3693571,3695787,0.0,4095.0,group1475,3356-147A,3356-147A_02732
416,group1476|3356-147A|3356-147A_02733,unitig_0|quiver,100.0,390,0,0,1,390,3695866,3696255,0.0,721.0,group1476,3356-147A,3356-147A_02733
417,group1477|3356-147A|3356-147A_02734,unitig_0|quiver,100.0,567,0,0,1,567,3696511,3697077,0.0,1048.0,group1477,3356-147A,3356-147A_02734
418,group1478|3356-147A|3356-147A_02735,unitig_0|quiver,100.0,1530,0,0,1,1530,3697077,3698606,0.0,2826.0,group1478,3356-147A,3356-147A_02735
419,group1479|3356-147A|3356-147A_02736,unitig_0|quiver,100.0,885,0,0,1,885,3698635,3699519,0.0,1635.0,group1479,3356-147A,3356-147A_02736
420,group1480|3356-147A|3356-147A_02737,unitig_0|quiver,100.0,1437,0,0,1,1437,3699543,3700979,0.0,2654.0,group1480,3356-147A,3356-147A_02737
421,group1481|3356-147A|3356-147A_02738,unitig_0|quiver,100.0,240,0,0,1,240,3700979,3701218,3.02e-125,444.0,group1481,3356-147A,3356-147A_02738
