,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
4651,group6256|3385-158|3385-158_06410,unitig_0|quiver,97.143,35,1,0,136,170,4069049,4069015,4.35e-09,60.2,group6256,3385-158,3385-158_06410
2451,group3467|3385-158|3385-158_00188,unitig_0|quiver,100.0,651,0,0,1,651,4070642,4069992,0.0,1203.0,group3467,3385-158,3385-158_00188
2450,group3466|3385-158|3385-158_00187,unitig_0|quiver,100.0,528,0,0,1,528,4071233,4070706,0.0,976.0,group3466,3385-158,3385-158_00187
2449,group3465|3385-158|3385-158_00186,unitig_0|quiver,100.0,1539,0,0,1,1539,4071350,4072888,0.0,2843.0,group3465,3385-158,3385-158_00186
2448,group3464|3385-158|3385-158_00185,unitig_0|quiver,100.0,1545,0,0,1,1545,4073280,4074824,0.0,2854.0,group3464,3385-158,3385-158_00185
2447,group3463|3385-158|3385-158_00184,unitig_0|quiver,100.0,864,0,0,1,864,4075783,4074920,0.0,1596.0,group3463,3385-158,3385-158_00184
2446,group3462|3385-158|3385-158_00183,unitig_0|quiver,100.0,573,0,0,1,573,4076733,4076161,0.0,1059.0,group3462,3385-158,3385-158_00183
2445,group3461|3385-158|3385-158_00182,unitig_0|quiver,100.0,339,0,0,1,339,4077465,4077127,4.11e-180,627.0,group3461,3385-158,3385-158_00182
2444,group3460|3385-158|3385-158_00181,unitig_0|quiver,100.0,405,0,0,1,405,4078064,4077660,0.0,749.0,group3460,3385-158,3385-158_00181
2442,group3459|3385-158|3385-158_00180,unitig_0|quiver,100.0,3258,0,0,1,3258,4081324,4078067,0.0,6017.0,group3459,3385-158,3385-158_00180
2441,group3458|3385-158|3385-158_00179,unitig_0|quiver,100.0,156,0,0,1,156,4082132,4082287,9.39e-79,289.0,group3458,3385-158,3385-158_00179
2440,group3457|3385-158|3385-158_00178,unitig_0|quiver,100.0,255,0,0,1,255,4082315,4082569,1.5e-133,472.0,group3457,3385-158,3385-158_00178
2437,group3455|3385-158|3385-158_00175,unitig_0|quiver,100.0,1182,0,0,1,1182,4085040,4083859,0.0,2183.0,group3455,3385-158,3385-158_00175
2436,group3454|3385-158|3385-158_00174,unitig_0|quiver,100.0,573,0,0,1,573,4085263,4085835,0.0,1059.0,group3454,3385-158,3385-158_00174
2435,group3453|3385-158|3385-158_00173,unitig_0|quiver,100.0,408,0,0,1,408,4086237,4085830,0.0,754.0,group3453,3385-158,3385-158_00173
2434,group3452|3385-158|3385-158_00172,unitig_0|quiver,100.0,186,0,0,1,186,4086568,4086383,2.41e-95,344.0,group3452,3385-158,3385-158_00172
2433,group3451|3385-158|3385-158_00171,unitig_0|quiver,100.0,648,0,0,1,648,4087371,4086724,0.0,1197.0,group3451,3385-158,3385-158_00171
2432,group3450|3385-158|3385-158_00170,unitig_0|quiver,100.0,723,0,0,1,723,4088107,4087385,0.0,1336.0,group3450,3385-158,3385-158_00170
2430,group3449|3385-158|3385-158_00169,unitig_0|quiver,100.0,702,0,0,1,702,4088967,4088266,0.0,1297.0,group3449,3385-158,3385-158_00169
2429,group3448|3385-158|3385-158_00168,unitig_0|quiver,100.0,915,0,0,1,915,4089139,4090053,0.0,1690.0,group3448,3385-158,3385-158_00168
2428,group3447|3385-158|3385-158_00167,unitig_0|quiver,100.0,1062,0,0,1,1062,4091127,4090066,0.0,1962.0,group3447,3385-158,3385-158_00167
2427,group3446|3385-158|3385-158_00166,unitig_0|quiver,100.0,1251,0,0,1,1251,4092394,4091144,0.0,2311.0,group3446,3385-158,3385-158_00166
2426,group3445|3385-158|3385-158_00165,unitig_0|quiver,100.0,1191,0,0,1,1191,4093784,4092594,0.0,2200.0,group3445,3385-158,3385-158_00165
2425,group3444|3385-158|3385-158_00164,unitig_0|quiver,100.0,762,0,0,1,762,4094609,4093848,0.0,1408.0,group3444,3385-158,3385-158_00164
2424,group3442|3385-158|3385-158_00161,unitig_0|quiver,100.0,774,0,0,1,774,4095856,4096629,0.0,1430.0,group3442,3385-158,3385-158_00161
2423,group3441|3385-158|3385-158_00159,unitig_0|quiver,100.0,681,0,0,1,681,4096825,4097505,0.0,1258.0,group3441,3385-158,3385-158_00159
2422,group3440|3385-158|3385-158_00158,unitig_0|quiver,100.0,762,0,0,1,762,4097502,4098263,0.0,1408.0,group3440,3385-158,3385-158_00158
2420,group3439|3385-158|3385-158_00157,unitig_0|quiver,100.0,573,0,0,1,573,4098990,4098418,0.0,1059.0,group3439,3385-158,3385-158_00157
2419,group3438|3385-158|3385-158_00156,unitig_0|quiver,100.0,3465,0,0,1,3465,4102647,4099183,0.0,6399.0,group3438,3385-158,3385-158_00156
2418,group3437|3385-158|3385-158_00155,unitig_0|quiver,100.0,756,0,0,1,756,4103620,4102865,0.0,1397.0,group3437,3385-158,3385-158_00155
524,group1545|3385-158|3385-158_05690,unitig_0|quiver,90.323,124,12,0,1502,1625,4105315,4105438,8.17e-40,163.0,group1545,3385-158,3385-158_05690
2995,group4084|3385-158|3385-158_00152,unitig_0|quiver,100.0,261,0,0,1,261,4106780,4107040,7.1e-137,483.0,group4084,3385-158,3385-158_00152
2994,group4083|3385-158|3385-158_00151,unitig_0|quiver,100.0,1239,0,0,1,1239,4108328,4107090,0.0,2289.0,group4083,3385-158,3385-158_00151
2993,group4082|3385-158|3385-158_00150,unitig_0|quiver,100.0,8520,0,0,1,8520,4116948,4108429,0.0,15734.0,group4082,3385-158,3385-158_00150
2992,group4081|3385-158|3385-158_00148,unitig_0|quiver,100.0,165,0,0,1,165,4117765,4117601,9.94e-84,305.0,group4081,3385-158,3385-158_00148
2991,group4080|3385-158|3385-158_00147,unitig_0|quiver,100.0,189,0,0,1,189,4118081,4117893,5.28e-97,350.0,group4080,3385-158,3385-158_00147
2980,group4077|3385-158|3385-158_00144,unitig_0|quiver,100.0,936,0,0,1,936,4120755,4119820,0.0,1729.0,group4077,3385-158,3385-158_00144
2979,group4076|3385-158|3385-158_00143,unitig_0|quiver,100.0,1068,0,0,1,1068,4121819,4120752,0.0,1973.0,group4076,3385-158,3385-158_00143
2978,group4075|3385-158|3385-158_00142,unitig_0|quiver,100.0,1644,0,0,1,1644,4123482,4121839,0.0,3037.0,group4075,3385-158,3385-158_00142
2977,group4074|3385-158|3385-158_00141,unitig_0|quiver,100.0,1059,0,0,1,1059,4124578,4123520,0.0,1956.0,group4074,3385-158,3385-158_00141
2976,group4073|3385-158|3385-158_00140,unitig_0|quiver,100.0,1026,0,0,1,1026,4125752,4124727,0.0,1895.0,group4073,3385-158,3385-158_00140
2975,group4072|3385-158|3385-158_00139,unitig_0|quiver,100.0,1542,0,0,1,1542,4127328,4125787,0.0,2848.0,group4072,3385-158,3385-158_00139
2973,group4070|3385-158|3385-158_00138,unitig_0|quiver,100.0,930,0,0,1,930,4128327,4127398,0.0,1718.0,group4070,3385-158,3385-158_00138
2972,group4069|3385-158|3385-158_00137,unitig_0|quiver,100.0,498,0,0,1,498,4128701,4129198,0.0,920.0,group4069,3385-158,3385-158_00137
2971,group4068|3385-158|3385-158_00136,unitig_0|quiver,100.0,1545,0,0,1,1545,4130875,4129331,0.0,2854.0,group4068,3385-158,3385-158_00136
2970,group4067|3385-158|3385-158_00135,unitig_0|quiver,100.0,984,0,0,1,984,4131836,4130853,0.0,1818.0,group4067,3385-158,3385-158_00135
2969,group4066|3385-158|3385-158_00134,unitig_0|quiver,100.0,645,0,0,1,645,4132100,4132744,0.0,1192.0,group4066,3385-158,3385-158_00134
2968,group4065|3385-158|3385-158_00133,unitig_0|quiver,100.0,570,0,0,1,570,4132905,4133474,0.0,1053.0,group4065,3385-158,3385-158_00133
2967,group4064|3385-158|3385-158_00132,unitig_0|quiver,100.0,255,0,0,1,255,4133762,4133508,1.5e-133,472.0,group4064,3385-158,3385-158_00132
2966,group4063|3385-158|3385-158_00131,unitig_0|quiver,100.0,1437,0,0,1,1437,4133963,4135399,0.0,2654.0,group4063,3385-158,3385-158_00131
2965,group4062|3385-158|3385-158_00130,unitig_0|quiver,100.0,561,0,0,1,561,4135436,4135996,0.0,1037.0,group4062,3385-158,3385-158_00130
5159,group795|3385-158|3385-158_00128,unitig_0|quiver,100.0,318,0,0,1,318,4136597,4136914,1.81e-168,588.0,group795,3385-158,3385-158_00128
5160,group796|3385-158|3385-158_00127,unitig_0|quiver,100.0,270,0,0,1,270,4136949,4137218,7.32e-142,499.0,group796,3385-158,3385-158_00127
5161,group797|3385-158|3385-158_00126,unitig_0|quiver,100.0,657,0,0,1,657,4137345,4138001,0.0,1214.0,group797,3385-158,3385-158_00126
5162,group798|3385-158|3385-158_00125,unitig_0|quiver,100.0,552,0,0,1,552,4138037,4138588,0.0,1020.0,group798,3385-158,3385-158_00125
5163,group799|3385-158|3385-158_00124,unitig_0|quiver,100.0,867,0,0,1,867,4139492,4138626,0.0,1602.0,group799,3385-158,3385-158_00124
5164,group800|3385-158|3385-158_00123,unitig_0|quiver,100.0,1095,0,0,1,1095,4139577,4140671,0.0,2023.0,group800,3385-158,3385-158_00123
5165,group801|3385-158|3385-158_00122,unitig_0|quiver,100.0,1170,0,0,1,1170,4140658,4141827,0.0,2161.0,group801,3385-158,3385-158_00122
5166,group802|3385-158|3385-158_00121,unitig_0|quiver,100.0,1284,0,0,1,1284,4141820,4143103,0.0,2372.0,group802,3385-158,3385-158_00121
5167,group803|3385-158|3385-158_00120,unitig_0|quiver,100.0,663,0,0,1,663,4143078,4143740,0.0,1225.0,group803,3385-158,3385-158_00120
5169,group804|3385-158|3385-158_00119,unitig_0|quiver,100.0,792,0,0,1,792,4144267,4145058,0.0,1463.0,group804,3385-158,3385-158_00119
5170,group805|3385-158|3385-158_00118,unitig_0|quiver,100.0,702,0,0,1,702,4145502,4146203,0.0,1297.0,group805,3385-158,3385-158_00118
5171,group806|3385-158|3385-158_00117,unitig_0|quiver,100.0,1068,0,0,1,1068,4146200,4147267,0.0,1973.0,group806,3385-158,3385-158_00117
5172,group807|3385-158|3385-158_00116,unitig_0|quiver,100.0,378,0,0,1,378,4147645,4147268,0.0,699.0,group807,3385-158,3385-158_00116
5174,group808|3385-158|3385-158_00115,unitig_0|quiver,100.0,450,0,0,1,450,4147850,4148299,0.0,832.0,group808,3385-158,3385-158_00115
5175,group809|3385-158|3385-158_00114,unitig_0|quiver,100.0,483,0,0,1,483,4148418,4148900,0.0,893.0,group809,3385-158,3385-158_00114
5176,group810|3385-158|3385-158_00113,unitig_0|quiver,100.0,1404,0,0,1,1404,4149089,4150492,0.0,2593.0,group810,3385-158,3385-158_00113
5177,group811|3385-158|3385-158_00112,unitig_0|quiver,100.0,1323,0,0,1,1323,4150482,4151804,0.0,2444.0,group811,3385-158,3385-158_00112
5178,group812|3385-158|3385-158_00111,unitig_0|quiver,100.0,1197,0,0,1,1197,4151882,4153078,0.0,2211.0,group812,3385-158,3385-158_00111
5179,group813|3385-158|3385-158_00110,unitig_0|quiver,100.0,534,0,0,1,534,4153130,4153663,0.0,987.0,group813,3385-158,3385-158_00110
5180,group814|3385-158|3385-158_00109,unitig_0|quiver,100.0,486,0,0,1,486,4154280,4153795,0.0,898.0,group814,3385-158,3385-158_00109
5181,group815|3385-158|3385-158_00108,unitig_0|quiver,100.0,312,0,0,1,312,4154557,4154246,3.84e-165,577.0,group815,3385-158,3385-158_00108
5182,group816|3385-158|3385-158_00107,unitig_0|quiver,100.0,3465,0,0,1,3465,4158246,4154782,0.0,6399.0,group816,3385-158,3385-158_00107
5183,group817|3385-158|3385-158_00106,unitig_0|quiver,100.0,1416,0,0,1,1416,4159658,4158243,0.0,2615.0,group817,3385-158,3385-158_00106
5184,group818|3385-158|3385-158_00105,unitig_0|quiver,100.0,945,0,0,1,945,4160643,4159699,0.0,1746.0,group818,3385-158,3385-158_00105
5185,group819|3385-158|3385-158_00104,unitig_0|quiver,100.0,438,0,0,1,438,4160805,4161242,0.0,809.0,group819,3385-158,3385-158_00104
5186,group820|3385-158|3385-158_00103,unitig_0|quiver,100.0,207,0,0,1,207,4161519,4161313,5.77e-107,383.0,group820,3385-158,3385-158_00103
5187,group821|3385-158|3385-158_00102,unitig_0|quiver,100.0,918,0,0,1,918,4162436,4161519,0.0,1696.0,group821,3385-158,3385-158_00102
5188,group822|3385-158|3385-158_00101,unitig_0|quiver,100.0,234,0,0,1,234,4162575,4162808,6.47e-122,433.0,group822,3385-158,3385-158_00101
5189,group823|3385-158|3385-158_00100,unitig_0|quiver,100.0,423,0,0,1,423,4162920,4163342,0.0,782.0,group823,3385-158,3385-158_00100
5190,group824|3385-158|3385-158_00099,unitig_0|quiver,100.0,609,0,0,1,609,4163477,4164085,0.0,1125.0,group824,3385-158,3385-158_00099
5191,group825|3385-158|3385-158_00098,unitig_0|quiver,100.0,933,0,0,1,933,4165081,4164149,0.0,1724.0,group825,3385-158,3385-158_00098
5192,group826|3385-158|3385-158_00097,unitig_0|quiver,100.0,1113,0,0,1,1113,4165253,4166365,0.0,2056.0,group826,3385-158,3385-158_00097
5193,group827|3385-158|3385-158_00096,unitig_0|quiver,100.0,681,0,0,1,681,4166681,4167361,0.0,1258.0,group827,3385-158,3385-158_00096
5194,group828|3385-158|3385-158_00095,unitig_0|quiver,100.0,1887,0,0,1,1887,4169413,4167527,0.0,3485.0,group828,3385-158,3385-158_00095
5197,group829|3385-158|3385-158_00094,unitig_0|quiver,100.0,1227,0,0,1,1227,4170885,4169659,0.0,2266.0,group829,3385-158,3385-158_00094
5198,group830|3385-158|3385-158_00093,unitig_0|quiver,100.0,693,0,0,1,693,4171574,4170882,0.0,1280.0,group830,3385-158,3385-158_00093
5199,group831|3385-158|3385-158_00092,unitig_0|quiver,100.0,462,0,0,1,462,4172042,4171581,0.0,854.0,group831,3385-158,3385-158_00092
5200,group832|3385-158|3385-158_00091,unitig_0|quiver,100.0,1755,0,0,1,1755,4173893,4172139,0.0,3241.0,group832,3385-158,3385-158_00091
5201,group833|3385-158|3385-158_00090,unitig_0|quiver,100.0,120,0,0,1,120,4174074,4174193,7.08e-59,222.0,group833,3385-158,3385-158_00090
5202,group834|3385-158|3385-158_00089,unitig_0|quiver,100.0,1035,0,0,1,1035,4174305,4175339,0.0,1912.0,group834,3385-158,3385-158_00089
5203,group835|3385-158|3385-158_00088,unitig_0|quiver,100.0,873,0,0,1,873,4175561,4176433,0.0,1613.0,group835,3385-158,3385-158_00088
5204,group836|3385-158|3385-158_00086,unitig_0|quiver,100.0,1620,0,0,1,1620,4178120,4176501,0.0,2992.0,group836,3385-158,3385-158_00086
5205,group837|3385-158|3385-158_00085,unitig_0|quiver,100.0,642,0,0,1,642,4178858,4178217,0.0,1186.0,group837,3385-158,3385-158_00085
5206,group838|3385-158|3385-158_00084,unitig_0|quiver,100.0,876,0,0,1,876,4179805,4178930,0.0,1618.0,group838,3385-158,3385-158_00084
5207,group839|3385-158|3385-158_00083,unitig_0|quiver,100.0,4776,0,0,1,4776,4180081,4184856,0.0,8820.0,group839,3385-158,3385-158_00083
5208,group840|3385-158|3385-158_00082,unitig_0|quiver,100.0,1386,0,0,1,1386,4184887,4186272,0.0,2560.0,group840,3385-158,3385-158_00082
5209,group841|3385-158|3385-158_00081,unitig_0|quiver,100.0,1617,0,0,1,1617,4187941,4186325,0.0,2987.0,group841,3385-158,3385-158_00081
5210,group842|3385-158|3385-158_00080,unitig_0|quiver,100.0,1617,0,0,1,1617,4189764,4188148,0.0,2987.0,group842,3385-158,3385-158_00080
5211,group843|3385-158|3385-158_00079,unitig_0|quiver,100.0,1383,0,0,1,1383,4191420,4190038,0.0,2555.0,group843,3385-158,3385-158_00079
5212,group844|3385-158|3385-158_00078,unitig_0|quiver,100.0,963,0,0,1,963,4192379,4191417,0.0,1779.0,group844,3385-158,3385-158_00078
5213,group845|3385-158|3385-158_00077,unitig_0|quiver,100.0,225,0,0,1,225,4192491,4192715,6.24e-117,416.0,group845,3385-158,3385-158_00077
3647,group4890|3385-158|3385-158_06496,unitig_0|quiver,76.194,1214,263,23,752,1952,4194138,4192938,1.53e-176,617.0,group4890,3385-158,3385-158_06496
5214,group846|3385-158|3385-158_00075,unitig_0|quiver,100.0,705,0,0,1,705,4195109,4195813,0.0,1303.0,group846,3385-158,3385-158_00075
5215,group847|3385-158|3385-158_00074,unitig_0|quiver,100.0,936,0,0,1,936,4196828,4195893,0.0,1729.0,group847,3385-158,3385-158_00074
5216,group848|3385-158|3385-158_00073,unitig_0|quiver,100.0,1911,0,0,1,1911,4198996,4197086,0.0,3530.0,group848,3385-158,3385-158_00073
5218,group849|3385-158|3385-158_00072,unitig_0|quiver,100.0,660,0,0,1,660,4199738,4199079,0.0,1219.0,group849,3385-158,3385-158_00072
5220,group850|3385-158|3385-158_00071,unitig_0|quiver,100.0,2631,0,0,1,2631,4199939,4202569,0.0,4859.0,group850,3385-158,3385-158_00071
5221,group851|3385-158|3385-158_00070,unitig_0|quiver,100.0,522,0,0,1,522,4202559,4203080,0.0,965.0,group851,3385-158,3385-158_00070
5222,group852|3385-158|3385-158_00069,unitig_0|quiver,100.0,1041,0,0,1,1041,4203091,4204131,0.0,1923.0,group852,3385-158,3385-158_00069
5223,group853|3385-158|3385-158_00068,unitig_0|quiver,100.0,882,0,0,1,882,4205113,4204232,0.0,1629.0,group853,3385-158,3385-158_00068
5226,group854|3385-158|3385-158_00067,unitig_0|quiver,100.0,795,0,0,1,795,4205940,4205146,0.0,1469.0,group854,3385-158,3385-158_00067
5227,group855|3385-158|3385-158_00066,unitig_0|quiver,100.0,618,0,0,1,618,4206577,4205960,0.0,1142.0,group855,3385-158,3385-158_00066
5228,group856|3385-158|3385-158_00065,unitig_0|quiver,100.0,1878,0,0,1,1878,4208480,4206603,0.0,3469.0,group856,3385-158,3385-158_00065
5229,group857|3385-158|3385-158_00064,unitig_0|quiver,100.0,1314,0,0,1,1314,4209864,4208551,0.0,2427.0,group857,3385-158,3385-158_00064
5232,group858|3385-158|3385-158_00063,unitig_0|quiver,100.0,1266,0,0,1,1266,4211241,4209976,0.0,2338.0,group858,3385-158,3385-158_00063
5234,group859|3385-158|3385-158_00062,unitig_0|quiver,100.0,543,0,0,1,543,4211980,4211438,0.0,1003.0,group859,3385-158,3385-158_00062
5235,group860|3385-158|3385-158_00061,unitig_0|quiver,100.0,1047,0,0,1,1047,4213023,4211977,0.0,1934.0,group860,3385-158,3385-158_00061
5238,group861|3385-158|3385-158_00060,unitig_0|quiver,100.0,822,0,0,1,822,4213425,4214246,0.0,1519.0,group861,3385-158,3385-158_00060
5247,group862|3385-158|3385-158_00059,unitig_0|quiver,100.0,600,0,0,1,600,4214281,4214880,0.0,1109.0,group862,3385-158,3385-158_00059
5250,group863|3385-158|3385-158_00058,unitig_0|quiver,100.0,864,0,0,1,864,4214873,4215736,0.0,1596.0,group863,3385-158,3385-158_00058
5251,group864|3385-158|3385-158_00057,unitig_0|quiver,100.0,612,0,0,1,612,4215730,4216341,0.0,1131.0,group864,3385-158,3385-158_00057
5252,group865|3385-158|3385-158_00056,unitig_0|quiver,100.0,723,0,0,1,723,4216334,4217056,0.0,1336.0,group865,3385-158,3385-158_00056
5253,group866|3385-158|3385-158_00055,unitig_0|quiver,100.0,483,0,0,1,483,4217606,4217124,0.0,893.0,group866,3385-158,3385-158_00055
5254,group867|3385-158|3385-158_00054,unitig_0|quiver,100.0,516,0,0,1,516,4218223,4217708,0.0,953.0,group867,3385-158,3385-158_00054
5255,group868|3385-158|3385-158_00053,unitig_0|quiver,100.0,705,0,0,1,705,4218346,4219050,0.0,1303.0,group868,3385-158,3385-158_00053
5256,group869|3385-158|3385-158_00052,unitig_0|quiver,100.0,1119,0,0,1,1119,4219043,4220161,0.0,2067.0,group869,3385-158,3385-158_00052
5259,group870|3385-158|3385-158_00051,unitig_0|quiver,100.0,567,0,0,1,567,4220161,4220727,0.0,1048.0,group870,3385-158,3385-158_00051
5260,group871|3385-158|3385-158_00050,unitig_0|quiver,100.0,378,0,0,1,378,4220724,4221101,0.0,699.0,group871,3385-158,3385-158_00050
5261,group872|3385-158|3385-158_00049,unitig_0|quiver,100.0,2502,0,0,1,2502,4221171,4223672,0.0,4621.0,group872,3385-158,3385-158_00049
5262,group873|3385-158|3385-158_00048,unitig_0|quiver,100.0,600,0,0,1,600,4224360,4223761,0.0,1109.0,group873,3385-158,3385-158_00048
5263,group874|3385-158|3385-158_00047,unitig_0|quiver,100.0,342,0,0,1,342,4224846,4224505,0.0,632.0,group874,3385-158,3385-158_00047
5264,group875|3385-158|3385-158_00046,unitig_0|quiver,100.0,960,0,0,1,960,4224983,4225942,0.0,1773.0,group875,3385-158,3385-158_00046
5265,group876|3385-158|3385-158_00045,unitig_0|quiver,100.0,843,0,0,1,843,4226085,4226927,0.0,1557.0,group876,3385-158,3385-158_00045
5266,group877|3385-158|3385-158_00044,unitig_0|quiver,100.0,1278,0,0,1,1278,4227132,4228409,0.0,2361.0,group877,3385-158,3385-158_00044
5267,group878|3385-158|3385-158_00043,unitig_0|quiver,100.0,435,0,0,1,435,4228555,4228989,0.0,804.0,group878,3385-158,3385-158_00043
5268,group879|3385-158|3385-158_00042,unitig_0|quiver,100.0,705,0,0,1,705,4229151,4229855,0.0,1303.0,group879,3385-158,3385-158_00042
5269,group880|3385-158|3385-158_00041,unitig_0|quiver,100.0,723,0,0,1,723,4229980,4230702,0.0,1336.0,group880,3385-158,3385-158_00041
5270,group881|3385-158|3385-158_00040,unitig_0|quiver,100.0,1221,0,0,1,1221,4230705,4231925,0.0,2255.0,group881,3385-158,3385-158_00040
5271,group882|3385-158|3385-158_00039,unitig_0|quiver,100.0,840,0,0,1,840,4231929,4232768,0.0,1552.0,group882,3385-158,3385-158_00039
5272,group883|3385-158|3385-158_00038,unitig_0|quiver,100.0,906,0,0,1,906,4232913,4233818,0.0,1674.0,group883,3385-158,3385-158_00038
5278,group886|3385-158|3385-158_00035,unitig_0|quiver,100.0,3552,0,0,1,3552,4239219,4235668,0.0,6560.0,group886,3385-158,3385-158_00035
5279,group887|3385-158|3385-158_00034,unitig_0|quiver,100.0,3192,0,0,1,3192,4242403,4239212,0.0,5895.0,group887,3385-158,3385-158_00034
5280,group888|3385-158|3385-158_00033,unitig_0|quiver,100.0,732,0,0,1,732,4243138,4242407,0.0,1352.0,group888,3385-158,3385-158_00033
5281,group889|3385-158|3385-158_00032,unitig_0|quiver,100.0,1512,0,0,1,1512,4244663,4243152,0.0,2793.0,group889,3385-158,3385-158_00032
5282,group890|3385-158|3385-158_00031,unitig_0|quiver,100.0,2577,0,0,1,2577,4247236,4244660,0.0,4759.0,group890,3385-158,3385-158_00031
5283,group891|3385-158|3385-158_00030,unitig_0|quiver,100.0,1401,0,0,1,1401,4248849,4247449,0.0,2588.0,group891,3385-158,3385-158_00030
5284,group892|3385-158|3385-158_00029,unitig_0|quiver,100.0,276,0,0,1,276,4249399,4249124,3.46e-145,510.0,group892,3385-158,3385-158_00029
5285,group893|3385-158|3385-158_00028,unitig_0|quiver,100.0,402,0,0,1,402,4249810,4249409,0.0,743.0,group893,3385-158,3385-158_00028
5286,group894|3385-158|3385-158_00027,unitig_0|quiver,100.0,453,0,0,1,453,4250413,4249961,0.0,837.0,group894,3385-158,3385-158_00027
5287,group895|3385-158|3385-158_00026,unitig_0|quiver,100.0,1791,0,0,1,1791,4252200,4250410,0.0,3308.0,group895,3385-158,3385-158_00026
5288,group896|3385-158|3385-158_00025,unitig_0|quiver,100.0,735,0,0,1,735,4253117,4252383,0.0,1358.0,group896,3385-158,3385-158_00025
5289,group897|3385-158|3385-158_00024,unitig_0|quiver,100.0,1611,0,0,1,1611,4253456,4255066,0.0,2976.0,group897,3385-158,3385-158_00024
